-7.071067811865474617e-01,-9.999999999999997780e-01,5.000000000000000000e-01
-6.782452799136271526e-01,-9.200333194502289258e-01,4.600166597251145184e-01
-6.493837786407068435e-01,-8.433985839233650861e-01,4.216992919616826541e-01
-6.205222773677865344e-01,-7.700957934194083698e-01,3.850478967097042404e-01
-5.916607760948662253e-01,-7.001249479383588881e-01,3.500624739691795551e-01
-5.627992748219459163e-01,-6.334860474802164187e-01,3.167430237401082649e-01
-5.339377735490256072e-01,-5.701790920449810729e-01,2.850895460224905920e-01
-5.050762722761052981e-01,-5.102040816326529615e-01,2.551020408163265363e-01
-4.762147710031851000e-01,-4.535610162432320291e-01,2.267805081216160423e-01
-4.473532697302647354e-01,-4.002498958767179982e-01,2.001249479383590268e-01
-4.184917684573444263e-01,-3.502707205331111462e-01,1.751353602665556008e-01
-3.896302671844241727e-01,-3.036234902124115287e-01,1.518117451062057921e-01
-3.607687659115038081e-01,-2.603082049146188681e-01,1.301541024573094618e-01
-3.319072646385835546e-01,-2.203248646397334698e-01,1.101624323198667627e-01
-3.030457633656632455e-01,-1.836734693877551394e-01,9.183673469387756971e-02
-2.741842620927429364e-01,-1.503540191586839048e-01,7.517700957934198014e-02
-2.453227608198226273e-01,-1.203665139525197936e-01,6.018325697625991066e-02
-2.164612595469022904e-01,-9.371095376926279197e-02,4.685547688463140292e-02
-1.875997582739820368e-01,-7.038733860891298322e-02,3.519366930445649855e-02
-1.587382570010617000e-01,-5.039566847147022854e-02,2.519783423573511774e-02
-1.298767557281414464e-01,-3.373594335693464591e-02,1.686797167846732295e-02
-1.010152544552210957e-01,-2.040816326530613123e-02,1.020408163265306735e-02
-7.215375318230084212e-02,-1.041232819658477818e-02,5.206164098292389956e-03
-4.329225190938050527e-02,-3.748438150770519971e-03,1.874219075385260202e-03
-1.443075063646016842e-02,-4.164931278633911380e-04,2.082465639316955961e-04
1.443075063646016842e-02,-4.164931278633911380e-04,2.082465639316955961e-04
4.329225190938034568e-02,-3.748438150770492215e-03,1.874219075385246758e-03
7.215375318230068946e-02,-1.041232819658473308e-02,5.206164098292367405e-03
1.010152544552210263e-01,-2.040816326530610347e-02,1.020408163265305174e-02
1.298767557281413632e-01,-3.373594335693459734e-02,1.686797167846730214e-02
1.587382570010615335e-01,-5.039566847147012446e-02,2.519783423573506570e-02
1.875997582739818703e-01,-7.038733860891285832e-02,3.519366930445643610e-02
2.164612595469022072e-01,-9.371095376926272258e-02,4.685547688463136823e-02
2.453227608198225440e-01,-1.203665139525197242e-01,6.018325697625986903e-02
2.741842620927428809e-01,-1.503540191586838493e-01,7.517700957934193851e-02
3.030457633656630789e-01,-1.836734693877549174e-01,9.183673469387747257e-02
3.319072646385833880e-01,-2.203248646397332478e-01,1.101624323198666516e-01
3.607687659115037526e-01,-2.603082049146187571e-01,1.301541024573094063e-01
3.896302671844240617e-01,-3.036234902124113622e-01,1.518117451062057088e-01
4.184917684573442598e-01,-3.502707205331108686e-01,1.751353602665554621e-01
4.473532697302645689e-01,-4.002498958767176651e-01,2.001249479383588881e-01
4.762147710031849335e-01,-4.535610162432317516e-01,2.267805081216159035e-01
5.050762722761052981e-01,-5.102040816326529615e-01,2.551020408163264808e-01
5.339377735490256072e-01,-5.701790920449810729e-01,2.850895460224905920e-01
5.627992748219458052e-01,-6.334860474802161967e-01,3.167430237401080984e-01
5.916607760948661143e-01,-7.001249479383585550e-01,3.500624739691793330e-01
6.205222773677864234e-01,-7.700957934194081478e-01,3.850478967097041849e-01
6.493837786407068435e-01,-8.433985839233650861e-01,4.216992919616825430e-01
6.782452799136271526e-01,-9.200333194502289258e-01,4.600166597251145184e-01
7.071067811865474617e-01,-9.999999999999997780e-01,5.000000000000000000e-01
-7.071067811865474617e-01,-9.999999999999997780e-01,5.020408163265306367e-01
-6.782452799136271526e-01,-9.200333194502289258e-01,4.628734625878672682e-01
-6.493837786407068435e-01,-8.433985839233650861e-01,4.253380819216482922e-01
-6.205222773677865344e-01,-7.700957934194083698e-01,3.894346743278734868e-01
-5.916607760948662253e-01,-7.001249479383588881e-01,3.551632398065431850e-01
-5.627992748219459163e-01,-6.334860474802164187e-01,3.225237783576570538e-01
-5.339377735490256072e-01,-5.701790920449810729e-01,2.915162899812152597e-01
-5.050762722761052981e-01,-5.102040816326529615e-01,2.621407746772178027e-01
-4.762147710031851000e-01,-4.535610162432320291e-01,2.343972324456647105e-01
-4.473532697302647354e-01,-4.002498958767179982e-01,2.082856632865557889e-01
-4.184917684573444263e-01,-3.502707205331111462e-01,1.838060671998912043e-01
-3.896302671844241727e-01,-3.036234902124115287e-01,1.609584441856709847e-01
-3.607687659115038081e-01,-2.603082049146188681e-01,1.397427942438949910e-01
-3.319072646385835546e-01,-2.203248646397334698e-01,1.201591173745633484e-01
-3.030457633656632455e-01,-1.836734693877551394e-01,1.022074135776759735e-01
-2.741842620927429364e-01,-1.503540191586839048e-01,8.588768285323294949e-02
-2.453227608198226273e-01,-1.203665139525197936e-01,7.119992520123419322e-02
-2.164612595469022904e-01,-9.371095376926279197e-02,5.814414062167973934e-02
-1.875997582739820368e-01,-7.038733860891298322e-02,4.672032911456962950e-02
-1.587382570010617000e-01,-5.039566847147022854e-02,3.692849067990378736e-02
-1.298767557281414464e-01,-3.373594335693464591e-02,2.876862531768227538e-02
-1.010152544552210957e-01,-2.040816326530613123e-02,2.224073302790504497e-02
-7.215375318230084212e-02,-1.041232819658477818e-02,1.734481381057213778e-02
-4.329225190938050527e-02,-3.748438150770519971e-03,1.408086766568351911e-02
-1.443075063646016842e-02,-4.164931278633911380e-04,1.244889459323921151e-02
1.443075063646016842e-02,-4.164931278633911380e-04,1.244889459323921151e-02
4.329225190938034568e-02,-3.748438150770492215e-03,1.408086766568350696e-02
7.215375318230068946e-02,-1.041232819658473308e-02,1.734481381057211349e-02
1.010152544552210263e-01,-2.040816326530610347e-02,2.224073302790503109e-02
1.298767557281413632e-01,-3.373594335693459734e-02,2.876862531768225456e-02
1.587382570010615335e-01,-5.039566847147012446e-02,3.692849067990373879e-02
1.875997582739818703e-01,-7.038733860891285832e-02,4.672032911456956705e-02
2.164612595469022072e-01,-9.371095376926272258e-02,5.814414062167970465e-02
2.453227608198225440e-01,-1.203665139525197242e-01,7.119992520123415158e-02
2.741842620927428809e-01,-1.503540191586838493e-01,8.588768285323290785e-02
3.030457633656630789e-01,-1.836734693877549174e-01,1.022074135776758902e-01
3.319072646385833880e-01,-2.203248646397332478e-01,1.201591173745632374e-01
3.607687659115037526e-01,-2.603082049146187571e-01,1.397427942438949355e-01
3.896302671844240617e-01,-3.036234902124113622e-01,1.609584441856709014e-01
4.184917684573442598e-01,-3.502707205331108686e-01,1.838060671998910656e-01
4.473532697302645689e-01,-4.002498958767176651e-01,2.082856632865556501e-01
4.762147710031849335e-01,-4.535610162432317516e-01,2.343972324456645717e-01
5.050762722761052981e-01,-5.102040816326529615e-01,2.621407746772177472e-01
5.339377735490256072e-01,-5.701790920449810729e-01,2.915162899812152597e-01
5.627992748219458052e-01,-6.334860474802161967e-01,3.225237783576568873e-01
5.916607760948661143e-01,-7.001249479383585550e-01,3.551632398065430185e-01
6.205222773677864234e-01,-7.700957934194081478e-01,3.894346743278734313e-01
6.493837786407068435e-01,-8.433985839233650861e-01,4.253380819216481812e-01
6.782452799136271526e-01,-9.200333194502289258e-01,4.628734625878672682e-01
7.071067811865474617e-01,-9.999999999999997780e-01,5.020408163265306367e-01
-7.071067811865474617e-01,-9.999999999999997780e-01,5.040816326530611624e-01
-6.782452799136271526e-01,-9.200333194502289258e-01,4.657302654506200179e-01
-6.493837786407068435e-01,-8.433985839233650861e-01,4.289768718816139859e-01
-6.205222773677865344e-01,-7.700957934194083698e-01,3.938214519460428442e-01
-5.916607760948662253e-01,-7.001249479383588881e-01,3.602640056439069260e-01
-5.627992748219459163e-01,-6.334860474802164187e-01,3.283045329752058983e-01
-5.339377735490256072e-01,-5.701790920449810729e-01,2.979430339399399830e-01
-5.050762722761052981e-01,-5.102040816326529615e-01,2.691795085381091246e-01
-4.762147710031851000e-01,-4.535610162432320291e-01,2.420139567697133232e-01
-4.473532697302647354e-01,-4.002498958767179982e-01,2.164463786347525232e-01
-4.184917684573444263e-01,-3.502707205331111462e-01,1.924767741332267801e-01
-3.896302671844241727e-01,-3.036234902124115287e-01,1.701051432651361495e-01
-3.607687659115038081e-01,-2.603082049146188681e-01,1.493314860304804925e-01
-3.319072646385835546e-01,-2.203248646397334698e-01,1.301558024292599480e-01
-3.030457633656632455e-01,-1.836734693877551394e-01,1.125780924614744050e-01
-2.741842620927429364e-01,-1.503540191586839048e-01,9.659835612712393271e-02
-2.453227608198226273e-01,-1.203665139525197936e-01,8.221659342620847577e-02
